6641,4.2,84,20
6592,4.2,42,10
5567,4.2,42,10
4443,4.2,21,5
5355,4.181818181818182,46,11
4000,4.173913043478262,96,23
5382,4.172413793103448,121,29
6524,4.172413793103448,121,29
638,4.166666666666667,75,18
1055,4.166666666666667,25,6
6989,4.162162162162162,154,37
852,4.153846153846153,108,26
5620,4.153846153846153,54,13
228,4.15,83,20
4737,4.142857142857143,116,28
214,4.142857142857143,29,7
3343,4.137931034482759,120,29
6071,4.125,33,8
5021,4.111111111111111,74,18
4573,4.083333333333333,49,12
411,4.078431372549018,208,51
4772,4.0740740740740735,110,27
6588,4.066666666666666,61,15
384,4.066666666666666,61,15
667,4.042553191489361,190,47
2441,4.041666666666667,97,24
2167,4.04,101,25
6251,4.03030303030303,133,33
1213,4.0,4,1
5957,4.0,4,1
340,4.0,8,2
42,4.0,4,1
40,4.0,4,1
4928,4.0,4,1
6167,4.0,4,1
8250,4.0,4,1
752,4.0,4,1
3783,4.0,72,18
284,4.0,4,1
5773,4.0,8,2
5220,4.0,48,12
1785,4.0,64,16
4403,4.0,4,1
7770,4.0,8,2
7292,4.0,4,1
6572,4.0,56,14
3700,3.975609756097561,163,41
2128,3.96875,127,32
5416,3.947368421052632,75,19
1935,3.9375,63,16
5756,3.928571428571429,55,14
691,3.925,157,40
5976,3.92,98,25
5336,3.9166666666666665,47,12
5019,3.9130434782608696,90,23
5741,3.9090909090909087,43,11
7521,3.9090909090909087,43,11
4917,3.9090909090909087,43,11
2202,3.903225806451613,121,31
406,3.9,195,50
853,3.882352941176471,66,17
6542,3.882352941176471,132,34
1235,3.88,194,50
259,3.8571428571428568,108,28
7847,3.8461538461538463,100,26
617,3.8461538461538463,150,39
4460,3.8461538461538463,50,13
5395,3.842105263157895,73,19
689,3.84,192,50
7772,3.838709677419355,119,31
7534,3.8333333333333335,46,12
659,3.8292682926829267,157,41
1836,3.8235294117647056,65,17
1716,3.8235294117647056,65,17
7574,3.8181818181818175,42,11
4434,3.8181818181818175,42,11
2059,3.8139534883720936,164,43
2349,3.8125,122,32
2264,3.8039215686274512,194,51
1733,3.8,95,25
437,3.7948717948717934,148,39
431,3.7916666666666665,182,48
2278,3.7884615384615374,197,52
1709,3.7647058823529416,64,17
1041,3.75,30,8
4586,3.75,45,12
7713,3.75,120,32
6778,3.75,15,4
6284,3.75,120,32
865,3.736842105263158,71,19
4207,3.733333333333333,56,15
704,3.725,149,40
4994,3.72,93,25
4603,3.7142857142857135,52,14
460,3.707317073170731,152,41
2326,3.7058823529411766,126,34
6325,3.7,111,30
5282,3.6923076923076934,48,13
5760,3.68,92,25
5506,3.68,92,25
3723,3.6666666666666665,165,45
4553,3.6666666666666665,44,12
212,3.6666666666666665,22,6
7191,3.6666666666666665,11,3
2457,3.6666666666666665,121,33
354,3.6666666666666665,11,3
2981,3.6666666666666665,33,9
1902,3.6666666666666665,66,18
2446,3.6571428571428566,128,35
5144,3.6428571428571432,153,42
6573,3.6315789473684217,69,19
1278,3.6296296296296298,196,54
4304,3.625,58,16
6395,3.6176470588235294,123,34
5627,3.6153846153846163,47,13
5781,3.6153846153846163,47,13
7509,3.6153846153846163,47,13
1950,3.611111111111111,65,18
493,3.583333333333333,129,36
4639,3.571428571428572,25,7
4480,3.571428571428572,50,14
3060,3.571428571428572,75,21
510,3.5454545454545454,78,22
7524,3.5384615384615383,46,13
7838,3.5277777777777777,127,36
495,3.5217391304347827,81,23
501,3.5192307692307687,183,52
1086,3.5,14,4
707,3.5,175,50
5267,3.5,49,14
5634,3.5,49,14
7389,3.5,56,16
8350,3.5,7,2
6055,3.5,7,2
105,3.5,7,2
5569,3.5,7,2
557,3.5,7,2
5868,3.5,49,14
6128,3.5,7,2
782,3.5,7,2
7743,3.5,7,2
7734,3.5,7,2
2343,3.4857142857142858,122,35
3810,3.4827586206896552,101,29
432,3.48,87,25
2050,3.4651162790697674,149,43
377,3.458333333333333,83,24
1863,3.4444444444444446,62,18
8114,3.4285714285714284,120,35
5845,3.4285714285714284,48,14
2594,3.4285714285714284,24,7
5236,3.4285714285714284,48,14
1326,3.423076923076924,89,26
370,3.4210526315789487,130,38
395,3.4166666666666665,82,24
697,3.4090909090909087,75,22
646,3.404255319148936,160,47
767,3.4,85,25
5139,3.4,51,15
156,3.3846153846153846,132,39
718,3.3846153846153846,88,26
4424,3.3714285714285714,118,35
5354,3.3703703703703702,91,27
4698,3.3571428571428568,47,14
586,3.347826086956522,77,23
8364,3.333333333333333,10,3
7735,3.333333333333333,10,3
5895,3.333333333333333,50,15
4475,3.333333333333333,10,3
1812,3.333333333333333,80,24
5326,3.333333333333333,10,3
3614,3.3235294117647056,113,34
1267,3.3220338983050848,196,59
5319,3.3181818181818183,73,22
3002,3.3181818181818183,73,22
4690,3.3076923076923075,43,13
5624,3.3,33,10
1248,3.3,198,60
229,3.294117647058824,56,17
428,3.2916666666666665,158,48
4412,3.2857142857142856,46,14
764,3.270833333333333,157,48
210,3.263157894736842,62,19
5549,3.260869565217391,75,23
5018,3.260869565217391,75,23
2382,3.2564102564102564,127,39
771,3.2564102564102564,127,39
1273,3.253968253968253,205,63
4370,3.25,26,8
5838,3.25,13,4
7987,3.25,13,4
7598,3.247058823529412,276,85
521,3.2448979591836733,159,49
2916,3.2352941176470584,55,17
465,3.2307692307692317,84,26
1750,3.227272727272727,71,22
1576,3.2222222222222223,58,18
7807,3.2222222222222223,58,18
4895,3.202380952380953,269,84
1931,3.2,64,20
6619,3.2,16,5
1955,3.1904761904761907,67,21
2542,3.17948717948718,124,39
1104,3.1666666666666665,19,6
1804,3.1666666666666665,57,18
613,3.1481481481481484,85,27
1976,3.130434782608696,72,23
3317,3.129032258064516,194,62
4369,3.125,25,8
2731,3.1204819277108435,259,83
5547,3.1153846153846154,81,26
1777,3.1153846153846154,81,26
4608,3.0823529411764707,262,85
386,3.0789473684210527,117,38
2899,3.075949367088608,243,79
7032,3.074074074074073,83,27
8158,3.0689655172413794,89,29
600,3.0625,98,32
5225,3.0625,49,16
3729,3.0612244897959178,150,49
1006,3.0555555555555562,55,18
1903,3.0476190476190474,64,21
3114,3.0384615384615383,79,26
3924,3.037037037037037,82,27
4952,3.0256410256410247,118,39
1129,3.0,9,3
5307,3.0,57,19
1109,3.0,3,1
541,3.0,3,1
2780,3.0,3,1
5362,3.0,6,2
1155,3.0,3,1
266,3.0,15,5
7903,3.0,6,2
3177,3.0,6,2
7346,3.0,6,2
3768,3.0,6,2
6550,3.0,9,3
454,3.0,75,25
7821,3.0,57,19
6677,3.0,21,7
1045,3.0,3,1
3649,3.0,3,1
498,3.0,162,54
1557,3.0,12,4
961,3.0,12,4
1739,3.0,6,2
4509,3.0,12,4
4070,3.0,3,1
3711,3.0,87,29
496,3.0,3,1
811,3.0,3,1
6934,3.0,15,5
5443,3.0,6,2
4975,3.0,6,2
5449,3.0,3,1
775,2.975,119,40
3890,2.9743589743589745,116,39
1239,2.9736842105263164,113,38
721,2.972972972972973,110,37
1747,2.9607843137254903,151,51
2353,2.9545454545454546,130,44
1765,2.9545454545454546,65,22
641,2.9423076923076925,153,52
4715,2.9375,47,16
265,2.931034482758621,85,29
7728,2.9285714285714284,123,42
507,2.9272727272727272,161,55
692,2.9166666666666665,105,36
1948,2.9090909090909087,96,33
627,2.9069767441860463,125,43
5377,2.903225806451613,90,31
427,2.888888888888889,156,54
396,2.8857142857142857,101,35
483,2.8780487804878048,118,41
7726,2.8769230769230765,187,65
2637,2.875,23,8
2770,2.875,23,8
4591,2.8674698795180724,238,83
5153,2.8666666666666667,43,15
760,2.861111111111111,103,36
6918,2.8571428571428568,60,21
3080,2.8536585365853657,234,82
1619,2.84375,91,32
695,2.8421052631578947,108,38
563,2.833333333333333,153,54
6988,2.833333333333333,17,6
4,2.833333333333333,17,6
2064,2.825,113,40
5770,2.8235294117647056,48,17
1971,2.8235294117647056,96,34
6392,2.8,112,40
8416,2.8,14,5
414,2.8,14,5
2449,2.7872340425531914,131,47
433,2.7857142857142856,78,28
1272,2.7804878048780486,114,41
2148,2.7777777777777777,125,45
5878,2.7777777777777777,25,9
2305,2.7746478873239435,197,71
4599,2.7674418604651163,119,43
5033,2.75,11,4
654,2.75,77,28
7298,2.75,11,4
1089,2.75,11,4
365,2.7419354838709675,85,31
3821,2.7419354838709675,85,31
446,2.7333333333333334,82,30
4781,2.727272727272727,120,44
472,2.7222222222222223,98,36
5155,2.7222222222222223,49,18
4678,2.72,136,50
1320,2.71875,87,32
2104,2.717948717948718,212,78
5531,2.7142857142857144,76,28
1979,2.6956521739130435,62,23
372,2.6857142857142855,94,35
4823,2.6818181818181817,118,44
2771,2.67948717948718,209,78
517,2.6785714285714284,75,28
3897,2.675675675675676,99,37
3244,2.6666666666666665,16,6
7920,2.6666666666666665,8,3
5278,2.6666666666666665,48,18
